date,1. open,2. high,3. low,4. close,5. volume
2024-09-05 18:20:00,547.3886,547.3886,547.2789,547.2789,277.0
2024-09-05 18:19:00,547.3437,547.3985,547.3188,547.3985,723.0
2024-09-05 18:18:00,547.3537,547.4384,547.3397,547.3437,235.0
2024-09-05 18:17:00,547.3387,547.3537,547.2593,547.3088,2156.0
2024-09-05 18:16:00,547.4085,547.4085,547.3487,547.3537,80.0
2024-09-05 18:15:00,547.3586,547.4284,547.3287,547.3736,18.0
2024-09-05 18:14:00,547.3586,547.3886,547.3287,547.3537,116.0
2024-09-05 18:13:00,547.4035,547.4284,547.3188,547.3586,207.0
2024-09-05 18:12:00,547.3387,547.4484,547.3387,547.3985,970.0
2024-09-05 18:11:00,547.3786,547.4035,547.3387,547.3387,1897.0
2024-09-05 18:10:00,547.4882,547.4882,547.3287,547.3287,1568.0
2024-09-05 18:09:00,547.4484,547.5182,547.4284,547.5082,3533.0
2024-09-05 18:08:00,547.573,547.6079,547.4783,547.5082,230.0
2024-09-05 18:07:00,547.6278,547.6577,547.6029,547.6029,56.0
2024-09-05 18:06:00,547.7076,547.7474,547.5879,547.6178,755.0
2024-09-05 18:05:00,547.6677,547.7474,547.6198,547.7474,1543.0
2024-09-05 18:04:00,547.6478,547.7076,547.6478,547.6876,234.0
2024-09-05 18:03:00,547.573,547.7175,547.5481,547.7175,5640.0
2024-09-05 18:02:00,547.6876,547.6876,547.558,547.558,1626.0
2024-09-05 18:01:00,547.6577,547.7375,547.5879,547.6478,3501.0
2024-09-05 18:00:00,547.6378,547.7175,547.5979,547.6527,10238.0
2024-09-05 17:59:00,547.5182,547.6478,547.5182,547.5979,415.0
2024-09-05 17:58:00,547.5182,547.6178,547.5182,547.6079,1615.0
2024-09-05 17:57:00,547.4982,547.5182,547.4683,547.5182,114.0
2024-09-05 17:56:00,547.5082,547.5182,547.4882,547.5082,2302.0
2024-09-05 17:55:00,547.5182,547.5182,547.4932,547.4932,3826.0
2024-09-05 17:54:00,547.4683,547.568,547.4683,547.4932,68.0
2024-09-05 17:53:00,547.5182,547.568,547.5182,547.568,392.0
2024-09-05 17:52:00,547.5381,547.568,547.4683,547.568,232.0
2024-09-05 17:51:00,547.4683,547.6019,547.4683,547.6019,392.0
2024-09-05 17:50:00,547.4683,547.6079,547.4683,547.4882,26.0
2024-09-05 17:49:00,547.4683,547.578,547.3586,547.5231,113.0
2024-09-05 17:48:00,547.5082,547.5082,547.4334,547.4843,266.0
2024-09-05 17:47:00,547.4683,547.568,547.3586,547.4783,358.0
2024-09-05 17:46:00,547.4833,547.578,547.3985,547.578,427.0
2024-09-05 17:45:00,547.568,547.568,547.4185,547.4833,1266.0
2024-09-05 17:44:00,547.4882,547.578,547.3985,547.4833,81.0
2024-09-05 17:43:00,547.4284,547.5879,547.3986,547.4273,187.0
2024-09-05 17:42:00,547.4185,547.4534,547.3985,547.3985,26.0
2024-09-05 17:41:00,547.4534,547.4982,547.3985,547.4534,110.0
2024-09-05 17:40:00,547.4882,547.5082,547.3985,547.4534,79.0
2024-09-05 17:39:00,547.4683,547.5082,547.4534,547.4534,26.0
2024-09-05 17:38:00,547.4783,547.5082,547.4633,547.4683,99.0
2024-09-05 17:37:00,547.4882,547.5082,547.4716,547.4882,21.0
2024-09-05 17:36:00,547.5082,547.5082,547.3985,547.5082,180.0
2024-09-05 17:35:00,547.4284,547.7774,547.3985,547.4534,146.0
2024-09-05 17:34:00,547.4982,547.5082,547.4185,547.4882,10.0
2024-09-05 17:33:00,547.4683,547.5082,547.3985,547.5082,2848.0
2024-09-05 17:32:00,547.3586,547.4683,547.3586,547.4683,673.0
2024-09-05 17:31:00,547.3686,547.4284,547.3487,547.3586,25.0
2024-09-05 17:30:00,547.3586,547.3886,547.3387,547.3686,44.0
2024-09-05 17:29:00,547.3287,547.3886,547.3287,547.3786,1069.0
2024-09-05 17:28:00,547.3287,547.3886,547.3287,547.3786,38.0
2024-09-05 17:27:00,547.3886,547.3886,547.3188,547.3287,3592.0
2024-09-05 17:26:00,547.4583,547.4683,547.3287,547.3387,4834.0
2024-09-05 17:25:00,547.4583,547.4683,547.4384,547.4484,2838.0
2024-09-05 17:24:00,547.4583,547.4583,547.4384,547.4384,170.0
2024-09-05 17:23:00,547.4484,547.4583,547.4185,547.4384,934.0
2024-09-05 17:22:00,547.4484,547.4484,547.4185,547.4484,302.0
2024-09-05 17:21:00,547.4185,547.4583,547.4185,547.4284,675.0
2024-09-05 17:20:00,547.4583,547.4583,547.4185,547.4583,328.0
2024-09-05 17:19:00,547.4583,547.4583,547.4185,547.4185,100.0
2024-09-05 17:18:00,547.4583,547.4583,547.4185,547.4384,155.0
2024-09-05 17:17:00,547.4185,547.4583,547.4185,547.4384,187.0
2024-09-05 17:16:00,547.4583,547.4683,547.3786,547.4384,1686.0
2024-09-05 17:15:00,547.4583,547.4583,547.3088,547.4583,130.0
2024-09-05 17:14:00,547.4384,547.4583,547.4185,547.4185,89.0
2024-09-05 17:13:00,547.4583,547.4583,547.4185,547.4384,322.0
2024-09-05 17:12:00,547.3886,547.4185,547.3886,547.4185,1088.0
2024-09-05 17:11:00,547.4185,547.4185,547.3886,547.4085,347.0
2024-09-05 17:10:00,547.3686,547.4185,547.3586,547.4185,6411.0
2024-09-05 17:09:00,547.3387,547.3786,547.3188,547.3188,3028.0
2024-09-05 17:08:00,547.4085,547.4185,547.3387,547.3387,1392.0
2024-09-05 17:07:00,547.4085,547.4185,547.3188,547.4185,1989.0
2024-09-05 17:06:00,547.4185,547.4185,547.3387,547.3786,563.0
2024-09-05 17:05:00,547.4085,547.4185,547.3387,547.3387,561.0
2024-09-05 17:04:00,547.4334,547.4583,547.4085,547.4185,806.0
2024-09-05 17:03:00,547.4185,547.4583,547.4085,547.4185,1042.0
2024-09-05 17:02:00,547.4484,547.4882,547.4085,547.4185,273.0
2024-09-05 17:01:00,547.568,547.6079,547.3985,547.4085,1003.0
2024-09-05 17:00:00,547.5879,547.6079,547.4583,547.6079,389.0
2024-09-05 16:59:00,547.3886,547.6079,527.6083,547.6079,4913.0
2024-09-05 16:58:00,547.4185,547.4882,547.3686,547.3985,5097.0
2024-09-05 16:57:00,547.3935,547.4185,527.6083,547.4185,823.0
2024-09-05 16:56:00,547.3487,547.3985,527.6083,547.3886,196.0
2024-09-05 16:55:00,547.4185,547.4185,547.3387,547.3686,479.0
2024-09-05 16:54:00,547.4035,547.4185,547.3686,547.3886,3029.0
2024-09-05 16:53:00,547.4185,547.4185,547.3886,547.3886,2689.0
2024-09-05 16:52:00,547.3985,547.4284,547.3886,547.4035,511.0
2024-09-05 16:51:00,547.3886,547.3985,547.3287,547.3886,9459.0
2024-09-05 16:50:00,547.4085,547.4085,547.3387,547.3686,755.0
2024-09-05 16:49:00,547.4882,547.5082,547.3387,547.4484,2996.0
2024-09-05 16:48:00,547.4982,547.5182,527.6083,547.4982,2511.0
2024-09-05 16:47:00,547.5381,547.5381,547.4583,547.4882,673.0
2024-09-05 16:46:00,547.6876,547.6976,547.4583,547.5381,1348.0
2024-09-05 16:45:00,547.578,547.7175,547.5481,547.6777,2061.0
2024-09-05 16:44:00,547.5798,547.6079,547.5082,547.5381,11718.0
2024-09-05 16:43:00,547.4882,547.583,547.4683,547.568,10282.0
2024-09-05 16:42:00,547.5082,547.558,547.4683,547.5182,691.0
2024-09-05 16:41:00,547.3586,547.5082,547.3287,547.5082,2321.0
2024-09-05 16:40:00,547.3586,547.4683,547.3487,547.3487,431.0
2024-09-05 16:39:00,547.4583,547.4882,547.3287,547.3487,3943.0
2024-09-05 16:38:00,547.5331,547.5869,547.4284,547.4583,2134.0
2024-09-05 16:37:00,547.5082,547.558,547.4783,547.5331,648.0
2024-09-05 16:36:00,547.6079,547.6378,547.0695,547.5281,24927.0
2024-09-05 16:35:00,547.4882,547.6378,547.4882,547.6079,13490.0
2024-09-05 16:34:00,547.4484,547.5134,547.4484,547.5134,31.0
2024-09-05 16:33:00,547.4982,547.5082,547.4284,547.4583,1879.0
2024-09-05 16:32:00,547.4683,547.5481,547.4284,547.5481,835.0
2024-09-05 16:31:00,547.6378,547.6378,547.4484,547.4783,5358.0
2024-09-05 16:30:00,547.5182,547.6577,547.4783,547.6079,1513.0
2024-09-05 16:29:00,547.4035,547.5879,547.4035,547.5281,1976.0
2024-09-05 16:28:00,547.5879,547.5879,547.3886,547.4185,13974.0
2024-09-05 16:27:00,547.4484,547.6079,547.3487,547.6079,2912.0
2024-09-05 16:26:00,547.3586,547.5879,547.3586,547.4783,3020.0
2024-09-05 16:25:00,547.4882,547.4882,547.3287,547.3686,7235.0
2024-09-05 16:24:00,547.6079,547.6178,547.4683,547.4683,11260.0
2024-09-05 16:23:00,547.8471,547.8471,547.6178,547.6178,25536.0
2024-09-05 16:22:00,547.6278,547.897,547.6278,547.8471,22005.0
2024-09-05 16:21:00,547.8272,548.1109,547.5979,547.6478,26379.0
2024-09-05 16:20:00,547.6976,547.8172,547.6777,547.8073,23287.0
2024-09-05 16:19:00,547.8571,547.8571,547.6178,547.6478,17567.0
2024-09-05 16:18:00,547.7674,547.9668,547.6976,547.9369,523544.0
2024-09-05 16:17:00,547.6777,547.8471,547.4882,547.7674,22435.0
2024-09-05 16:16:00,548.0266,548.0964,547.578,547.6178,27924.0
2024-09-05 16:15:00,548.1462,548.6646,547.7474,547.9967,111785.0
2024-09-05 16:14:00,548.1961,549.4669,548.0266,548.1363,157054.0
2024-09-05 16:13:00,548.1662,548.3157,548.1363,548.1761,75053.0
2024-09-05 16:12:00,548.216,548.2359,547.9269,548.2059,1039495.0
2024-09-05 16:11:00,548.2659,548.3157,548.1861,548.226,25712.0
2024-09-05 16:10:00,547.9269,548.3955,547.8027,548.2958,3906675.0
2024-09-05 16:09:00,548.1761,548.3655,547.0527,547.0527,35468.0
2024-09-05 16:08:00,548.1163,548.216,548.0864,548.1662,32019.0
2024-09-05 16:07:00,548.1363,548.1761,547.9269,548.0964,35847.0
2024-09-05 16:06:00,548.4054,548.4054,547.9269,548.176,119787.0
2024-09-05 16:05:00,548.4652,548.4752,548.3257,548.3755,58933.0
2024-09-05 16:04:00,548.1363,548.4652,548.1014,548.4553,33284.0
2024-09-05 16:03:00,548.206,548.226,548.0964,548.1363,32231.0
2024-09-05 16:02:00,547.9668,548.2359,547.9568,548.2359,91984.0
2024-09-05 16:01:00,548.0465,548.0665,547.897,547.9967,77287.0
2024-09-05 16:00:00,547.877,548.1063,547.6976,547.9867,2387838.0
2024-09-05 15:59:00,546.93,547.887,546.8801,547.887,1113447.0
2024-09-05 15:58:00,547.1892,547.3686,546.7704,546.91,641739.0
2024-09-05 15:57:00,547.1194,547.239,546.9898,547.1892,406079.0
2024-09-05 15:56:00,547.1493,547.3188,547.0596,547.0994,273574.0
2024-09-05 15:55:00,547.0297,547.3886,546.8801,547.1343,570639.0
2024-09-05 15:54:00,546.8801,547.0596,546.6708,547.0396,365219.0
2024-09-05 15:53:00,546.6907,546.91,546.5412,546.8552,319110.0
2024-09-05 15:52:00,546.5312,546.8402,546.4614,546.6907,364276.0
2024-09-05 15:51:00,547.1094,547.1244,546.3617,546.5312,303185.0
2024-09-05 15:50:00,547.239,547.4783,546.8103,547.1443,347699.0
2024-09-05 15:49:00,546.8602,547.3886,546.8602,547.229,276947.0
2024-09-05 15:48:00,546.7605,546.9898,546.591,546.8502,111256.0
2024-09-05 15:47:00,547.1194,547.1194,546.6109,546.7804,223332.0
2024-09-05 15:46:00,547.0695,547.3088,547.0596,547.1293,155500.0
2024-09-05 15:45:00,546.92,547.1691,546.6708,547.0795,137325.0
2024-09-05 15:44:00,546.8004,546.9698,546.6708,546.9105,125187.0
2024-09-05 15:43:00,547.0895,547.0994,546.6708,546.8303,115440.0
2024-09-05 15:42:00,547.2091,547.2589,546.9399,547.0994,89222.0
2024-09-05 15:41:00,547.3487,547.4383,547.0695,547.1991,124498.0
2024-09-05 15:40:00,547.7076,547.7076,547.289,547.3886,145902.0
2024-09-05 15:39:00,547.9867,547.9967,547.6577,547.7076,97223.0
2024-09-05 15:38:00,548.2509,548.2758,547.887,547.9668,136347.0
2024-09-05 15:37:00,548.4353,548.4652,548.1961,548.2659,86773.0
2024-09-05 15:36:00,548.3655,548.4453,548.1961,548.4453,111345.0
2024-09-05 15:35:00,548.5151,548.5151,548.2958,548.3755,145864.0
2024-09-05 15:34:00,548.3655,548.5749,548.3655,548.5151,104624.0
2024-09-05 15:33:00,548.1113,548.4453,548.1063,548.3557,197652.0
2024-09-05 15:32:00,547.877,548.1363,547.877,548.1063,106020.0
2024-09-05 15:31:00,547.7873,547.887,547.6876,547.8671,75731.0
2024-09-05 15:30:00,547.6278,547.7923,547.568,547.7873,72647.0
2024-09-05 15:29:00,547.2988,547.7574,547.2988,547.598,95584.0
2024-09-05 15:28:00,547.2689,547.3658,547.229,547.2988,43892.0
2024-09-05 15:27:00,547.3188,547.3786,547.2191,547.239,63974.0
2024-09-05 15:26:00,547.249,547.3488,547.2091,547.2889,55654.0
2024-09-05 15:25:00,547.2191,547.3487,547.1393,547.239,138933.0
2024-09-05 15:24:00,547.0795,547.2689,547.0795,547.239,128065.0
2024-09-05 15:23:00,547.0396,547.1991,547.0097,547.0795,67101.0
2024-09-05 15:22:00,546.7904,547.1293,546.7904,547.0496,81191.0
2024-09-05 15:21:00,546.8751,546.9499,546.7306,546.7904,141868.0
2024-09-05 15:20:00,546.9599,547.0297,546.7904,546.8801,87664.0
2024-09-05 15:19:00,547.0297,547.0695,546.9001,546.96,47942.0
2024-09-05 15:18:00,547.1293,547.2091,547.0197,547.0496,71446.0
2024-09-05 15:17:00,546.9898,547.1493,546.8402,547.1393,70071.0
2024-09-05 15:16:00,546.92,547.1194,546.7904,546.9698,147363.0
2024-09-05 15:15:00,547.8172,547.8671,546.4614,546.92,447568.0
2024-09-05 15:14:00,547.9867,548.0465,547.7474,547.7873,55294.0
2024-09-05 15:13:00,548.0964,548.1163,547.9767,547.9967,36559.0
2024-09-05 15:12:00,548.0565,548.1711,548.0266,548.0963,35553.0
2024-09-05 15:11:00,548.0465,548.1163,547.9767,548.0565,55210.0
2024-09-05 15:10:00,548.1662,548.1662,547.9668,548.0764,35318.0
2024-09-05 15:09:00,548.1861,548.1861,548.0964,548.1761,32432.0
2024-09-05 15:08:00,548.0964,548.1961,548.0764,548.1562,34874.0
2024-09-05 15:07:00,548.1911,548.1951,548.0266,548.0964,46490.0
2024-09-05 15:06:00,548.2659,548.3157,548.1612,548.2059,38411.0
2024-09-05 15:05:00,548.3655,548.4353,548.1911,548.2858,42378.0
2024-09-05 15:04:00,548.2768,548.4852,548.226,548.3455,44393.0
2024-09-05 15:03:00,548.1861,548.3057,548.1462,548.3057,28537.0
2024-09-05 15:02:00,548.206,548.3455,548.1472,548.1961,52211.0
2024-09-05 15:01:00,548.1662,548.2559,548.1153,548.1961,62201.0
2024-09-05 15:00:00,548.4652,548.4752,548.0067,548.1861,87203.0
2024-09-05 14:59:00,548.5251,548.6148,548.4353,548.4852,37825.0
2024-09-05 14:58:00,548.6945,548.6995,548.4554,548.545,65582.0
2024-09-05 14:57:00,548.884,548.884,548.6846,548.6945,37043.0
2024-09-05 14:56:00,548.8939,548.9837,548.854,548.9188,37856.0
2024-09-05 14:55:00,548.9039,548.9737,548.854,548.9238,45192.0
2024-09-05 14:54:00,549.0634,549.0634,548.8939,548.9039,28131.0
2024-09-05 14:53:00,548.9238,549.0734,548.7544,549.0634,72890.0
2024-09-05 14:52:00,549.3625,549.3675,548.9139,548.9149,109417.0
2024-09-05 14:51:00,549.3625,549.4921,549.2528,549.3823,69158.0
2024-09-05 14:50:00,548.9837,549.4024,548.9837,549.3525,73114.0
2024-09-05 14:49:00,549.0034,549.0136,548.9039,548.9886,22909.0
2024-09-05 14:48:00,549.0036,549.0135,548.884,548.9936,23211.0
2024-09-05 14:47:00,548.7344,549.0335,548.7344,548.9837,57548.0
2024-09-05 14:46:00,548.7544,548.7643,548.6248,548.7244,42806.0
2024-09-05 14:45:00,548.6547,548.7942,548.6547,548.7643,30545.0
2024-09-05 14:44:00,548.545,548.6836,548.4752,548.6347,42370.0
2024-09-05 14:43:00,548.4335,548.5948,548.4154,548.545,46043.0
2024-09-05 14:42:00,548.5749,548.6547,548.4154,548.4273,30661.0
2024-09-05 14:41:00,548.7494,548.7643,548.5849,548.5849,24909.0
2024-09-05 14:40:00,548.6945,548.8142,548.6746,548.7404,41841.0
2024-09-05 14:39:00,548.7544,548.7843,548.6447,548.6846,29390.0
2024-09-05 14:38:00,548.854,548.854,548.6048,548.7294,37184.0
2024-09-05 14:37:00,548.8939,548.9438,548.7892,548.8441,49091.0
2024-09-05 14:36:00,548.6248,548.9135,548.6248,548.8441,56147.0
2024-09-05 14:35:00,548.6043,548.6148,548.4618,548.555,35439.0
2024-09-05 14:34:00,548.5849,548.6248,548.535,548.5948,19317.0
2024-09-05 14:33:00,548.6447,548.7045,548.4952,548.5649,85057.0
2024-09-05 14:32:00,548.4156,548.8441,548.4154,548.6746,81863.0
2024-09-05 14:31:00,548.3655,548.4852,548.3356,548.4154,65301.0
2024-09-05 14:30:00,548.3057,548.4852,548.2857,548.3356,31887.0
2024-09-05 14:29:00,548.2858,548.3855,548.1961,548.3157,34650.0
2024-09-05 14:28:00,548.4054,548.4154,548.1662,548.3104,60669.0
2024-09-05 14:27:00,548.4154,548.4652,548.3456,548.4054,30584.0
2024-09-05 14:26:00,548.4154,548.535,548.3356,548.4353,27110.0
2024-09-05 14:25:00,548.5649,548.5929,548.3356,548.4353,50489.0
2024-09-05 14:24:00,548.6447,548.6547,548.535,548.5748,41142.0
2024-09-05 14:23:00,548.8441,548.8441,548.6048,548.6522,32711.0
2024-09-05 14:22:00,548.7244,548.864,548.7244,548.864,17250.0
2024-09-05 14:21:00,548.854,548.854,548.6746,548.7145,27809.0
2024-09-05 14:20:00,548.859,549.0235,548.7942,548.8291,40008.0
2024-09-05 14:19:00,548.854,548.9039,548.7244,548.864,52274.0
2024-09-05 14:18:00,549.0036,549.0534,548.7743,548.8441,35492.0
2024-09-05 14:17:00,548.869,549.0833,548.869,549.0036,104957.0
2024-09-05 14:16:00,548.6646,548.854,548.6198,548.854,88090.0
2024-09-05 14:15:00,548.5947,548.7444,548.4559,548.6746,43835.0
2024-09-05 14:14:00,548.8989,548.9039,548.5251,548.5749,83875.0
2024-09-05 14:13:00,548.864,549.0335,548.854,548.9139,172351.0
2024-09-05 14:12:00,548.6846,548.9338,548.6447,548.864,122258.0
2024-09-05 14:11:00,548.884,548.884,548.6847,548.6945,37579.0
2024-09-05 14:10:00,548.8142,548.9936,548.7942,548.879,100780.0
2024-09-05 14:09:00,548.854,548.8939,548.7643,548.8063,39232.0
2024-09-05 14:08:00,548.8239,549.0734,548.7344,548.8441,201148.0
2024-09-05 14:07:00,548.8441,548.8939,548.7573,548.8142,58427.0
2024-09-05 14:06:00,548.7942,548.874,548.6747,548.8341,47572.0
2024-09-05 14:05:00,548.7942,548.8441,548.7344,548.7843,44471.0
2024-09-05 14:04:00,548.854,548.884,548.7544,548.8042,40041.0
2024-09-05 14:03:00,548.7045,548.864,548.6945,548.854,36213.0
2024-09-05 14:02:00,548.8042,548.8042,548.545,548.7145,78415.0
2024-09-05 14:01:00,548.9338,548.9936,548.7544,548.7942,77719.0
2024-09-05 14:00:00,549.0036,549.2429,548.9149,548.9149,159269.0
2024-09-05 13:59:00,548.8241,549.0136,548.7643,548.9936,90159.0
2024-09-05 13:58:00,548.6347,548.884,548.6149,548.8341,159576.0
2024-09-05 13:57:00,548.5948,548.6646,548.4851,548.6248,54755.0
2024-09-05 13:56:00,548.5749,548.6148,548.4253,548.6048,59239.0
2024-09-05 13:55:00,548.3905,548.6148,548.3855,548.5749,46102.0
2024-09-05 13:54:00,548.5001,548.555,548.3356,548.4053,37092.0
2024-09-05 13:53:00,548.7843,548.7843,548.4453,548.4852,53150.0
2024-09-05 13:52:00,548.6347,548.7643,548.5849,548.7643,31800.0
2024-09-05 13:51:00,548.555,548.7145,548.4902,548.6248,68791.0
2024-09-05 13:50:00,548.6547,548.6945,548.3755,548.5649,54974.0
2024-09-05 13:49:00,548.5799,548.6945,548.5649,548.6746,65110.0
2024-09-05 13:48:00,548.6646,548.6846,548.4553,548.555,55159.0
2024-09-05 13:47:00,548.5849,548.9238,548.5849,548.6248,132250.0
2024-09-05 13:46:00,548.1662,548.6148,548.1263,548.5948,96719.0
2024-09-05 13:45:00,548.0665,548.226,548.0267,548.1562,69498.0
2024-09-05 13:44:00,547.6278,548.1612,547.6278,548.0964,111447.0
2024-09-05 13:43:00,547.3985,547.7275,547.3388,547.6278,69151.0
2024-09-05 13:42:00,547.3786,547.4384,547.3487,547.411,26452.0
2024-09-05 13:41:00,547.3088,547.3985,547.2988,547.3786,28822.0
2024-09-05 13:40:00,547.1293,547.4576,547.0795,547.2988,26092.0
2024-09-05 13:39:00,547.2839,547.3113,547.0097,547.1303,36838.0
2024-09-05 13:38:00,547.4035,547.4284,547.1493,547.2789,53433.0
2024-09-05 13:37:00,546.9997,547.4683,546.9997,547.4185,80918.0
2024-09-05 13:36:00,546.7405,547.0496,546.6608,547.0097,37742.0
2024-09-05 13:35:00,546.6209,546.8103,546.6209,546.7405,47342.0
2024-09-05 13:34:00,546.2819,546.6209,546.2819,546.601,37062.0
2024-09-05 13:33:00,546.3019,546.3019,546.1623,546.2819,33327.0
2024-09-05 13:32:00,546.3916,546.4415,546.252,546.2819,14938.0
2024-09-05 13:31:00,546.3019,546.4116,546.2122,546.4016,44900.0
2024-09-05 13:30:00,546.0527,546.2819,546.0527,546.2819,69937.0
2024-09-05 13:29:00,546.3019,546.3318,546.0726,546.1423,39541.0
2024-09-05 13:28:00,546.5212,546.5611,546.262,546.3019,49284.0
2024-09-05 13:27:00,546.7206,546.7804,546.5312,546.5511,40584.0
2024-09-05 13:26:00,546.6807,546.8203,546.6109,546.7305,32716.0
2024-09-05 13:25:00,546.8253,546.8801,546.6608,546.6807,25770.0
2024-09-05 13:24:00,546.6907,546.8801,546.6508,546.8801,18800.0
2024-09-05 13:23:00,546.7455,546.8303,546.6937,546.7206,18209.0
2024-09-05 13:22:00,546.7356,546.7783,546.5611,546.7605,26766.0
2024-09-05 13:21:00,546.6957,546.7505,546.5711,546.7505,23150.0
2024-09-05 13:20:00,546.8203,546.8203,546.6708,546.7106,32416.0
2024-09-05 13:19:00,546.6608,546.8602,546.591,546.8303,37475.0
2024-09-05 13:18:00,546.3617,546.6807,546.3119,546.6309,45058.0
2024-09-05 13:17:00,546.4215,546.4415,546.1025,546.3617,82484.0
2024-09-05 13:16:00,546.5013,546.5611,546.3218,546.4215,72884.0
2024-09-05 13:15:00,546.7704,546.7803,546.5013,546.5358,27992.0
2024-09-05 13:14:00,546.8226,546.8564,546.7106,546.7804,25925.0
2024-09-05 13:13:00,546.9001,549.4669,546.7505,546.8103,171873.0
2024-09-05 13:12:00,546.9101,547.0396,546.8602,546.8951,49886.0
2024-09-05 13:11:00,546.8053,546.9399,546.7705,546.8701,29363.0
2024-09-05 13:10:00,546.6608,546.7904,546.6315,546.7804,21855.0
2024-09-05 13:09:00,546.7206,546.8801,546.6309,546.6708,50206.0
2024-09-05 13:08:00,546.5412,546.7405,546.5112,546.7206,36507.0
2024-09-05 13:07:00,546.5112,546.591,546.4116,546.5112,30612.0
2024-09-05 13:06:00,546.8303,546.8701,546.3218,546.5212,69094.0
2024-09-05 13:05:00,546.9001,546.9001,546.7586,546.8203,25657.0
2024-09-05 13:04:00,546.93,546.9698,546.8004,546.9108,39553.0
2024-09-05 13:03:00,547.1393,547.1393,546.8901,546.93,32651.0
2024-09-05 13:02:00,547.1991,547.2191,547.0695,547.1393,50341.0
2024-09-05 13:01:00,547.1393,547.2789,547.1194,547.2088,38376.0
2024-09-05 13:00:00,547.0396,547.1293,546.9599,547.1293,34630.0
2024-09-05 12:59:00,547.3088,547.4484,546.9798,547.0297,56152.0
2024-09-05 12:58:00,547.4484,547.5281,547.1991,547.3287,133343.0
2024-09-05 12:57:00,547.1493,547.6178,547.1493,547.4583,78505.0
2024-09-05 12:56:00,547.0596,547.2277,547.0596,547.1593,42731.0
2024-09-05 12:55:00,546.7704,547.0496,546.7206,547.0496,62172.0
2024-09-05 12:54:00,546.7605,546.8103,546.601,546.7803,36712.0
2024-09-05 12:53:00,546.92,546.9894,546.7007,546.7505,31422.0
2024-09-05 12:52:00,546.8303,546.9001,546.7306,546.8801,24634.0
2024-09-05 12:51:00,546.9599,546.9798,546.7904,546.7904,16679.0
2024-09-05 12:50:00,546.8303,546.9798,546.7206,546.9549,48156.0
2024-09-05 12:49:00,546.93,547.0197,546.8203,546.8303,45105.0
2024-09-05 12:48:00,546.9001,546.9399,546.8303,546.93,28606.0
2024-09-05 12:47:00,546.8701,546.9697,546.7405,546.9001,26115.0
2024-09-05 12:46:00,546.8402,546.9898,546.8103,546.8901,32594.0
2024-09-05 12:45:00,547.0895,547.1094,546.7799,546.8303,57800.0
2024-09-05 12:44:00,547.1293,547.1792,547.0795,547.0994,38537.0
2024-09-05 12:43:00,547.1393,547.2191,547.0695,547.1393,38306.0
2024-09-05 12:42:00,546.9605,547.2589,546.9599,547.1144,107462.0
2024-09-05 12:41:00,546.925,546.9997,546.8901,546.9997,48533.0
2024-09-05 12:40:00,546.7106,546.9599,546.7106,546.92,36889.0
2024-09-05 12:39:00,546.7555,546.8701,546.6309,546.6957,43738.0
2024-09-05 12:38:00,546.7655,546.9,546.7405,546.7704,33983.0
2024-09-05 12:37:00,546.8004,546.8203,546.7106,546.7704,86307.0
2024-09-05 12:36:00,546.8303,546.9698,546.7605,546.7954,48897.0
2024-09-05 12:35:00,546.7904,546.9399,546.7608,546.8328,34876.0
2024-09-05 12:34:00,546.7605,546.8602,546.7106,546.8004,38400.0
2024-09-05 12:33:00,546.7306,546.8303,546.5511,546.7804,55492.0
2024-09-05 12:32:00,546.7505,546.92,546.7295,546.7295,60659.0
2024-09-05 12:31:00,546.8602,546.8901,546.6209,546.748,78224.0
2024-09-05 12:30:00,546.8701,546.9001,546.7704,546.8701,29897.0
2024-09-05 12:29:00,546.8502,546.8901,546.7306,546.8796,50244.0
2024-09-05 12:28:00,546.7306,546.8901,546.7306,546.8502,34333.0
2024-09-05 12:27:00,546.7904,546.7904,546.6209,546.7106,43709.0
2024-09-05 12:26:00,546.7754,546.8951,546.7007,546.799,83695.0
2024-09-05 12:25:00,546.5661,546.9399,546.5212,546.7754,220445.0
2024-09-05 12:24:00,546.5212,546.6209,546.4514,546.5711,102022.0
2024-09-05 12:23:00,546.252,546.601,546.2221,546.5312,92511.0
2024-09-05 12:22:00,546.0826,546.3717,546.0826,546.2421,90728.0
2024-09-05 12:21:00,546.0427,546.0975,545.943,546.0925,49780.0
2024-09-05 12:20:00,545.933,546.1324,545.8533,546.0427,188469.0
2024-09-05 12:19:00,545.7237,546.0227,545.6539,545.9629,75110.0
2024-09-05 12:18:00,545.604,545.8034,545.5542,545.7037,59502.0
2024-09-05 12:17:00,545.5342,545.6539,545.4246,545.604,86918.0
2024-09-05 12:16:00,545.8134,545.8632,545.4346,545.5642,293408.0
2024-09-05 12:15:00,545.9729,546.2022,545.8034,545.8034,137319.0
2024-09-05 12:14:00,545.9829,546.0726,545.9231,545.9629,53571.0
2024-09-05 12:13:00,545.9231,545.9829,545.6938,545.9779,68029.0
2024-09-05 12:12:00,546.2221,546.2221,545.9031,545.9829,99070.0
2024-09-05 12:11:00,546.3317,546.3413,546.1922,546.2321,52141.0
2024-09-05 12:10:00,546.6508,546.6508,546.272,546.3418,76877.0
2024-09-05 12:09:00,546.5511,546.8303,546.4863,546.6408,66775.0
